sensor measurement2,sensor measurement3,sensor measurement4,sensor measurement6,sensor measurement7,sensor measurement8,sensor measurement9,sensor measurement11,sensor measurement12,sensor measurement13,sensor measurement14,sensor measurement15,sensor measurement17,sensor measurement20,sensor measurement21,label
0.55807345,1.377699462,1.423928572,0.141679902,-2.031100369,1.596782342,1.130154211,1.418381612,-1.658822309,1.165863072,1.106997435,1.131965742,0.509662303,-0.587954417,-1.797725527,30
1.457977574,1.328768996,0.703976951,0.141679902,-1.488784022,0.892412931,1.398235191,1.605586251,-1.238513754,1.165863072,1.119578573,1.1186342,1.801015446,-1.971107617,-0.773253436,29
0.378092625,0.842726372,1.551697764,0.141679902,-0.84478336,0.751539048,1.240194208,1.643027178,-2.079130863,1.165863072,1.251156307,1.3079421,1.801015446,-1.196541825,-1.479021405,28
1.697952007,-1.078609906,1.825012731,0.141679902,-1.240222363,1.174160695,1.258760627,1.306058829,-0.953788605,0.887772116,1.325594706,1.638564349,1.155338874,-0.975237313,-2.178322914,27
2.017917918,1.738153891,1.64058068,0.141679902,-2.076293398,0.188043519,1.689863826,0.632122129,-1.496122223,1.026817594,1.364910762,1.174626677,1.801015446,-1.362520209,-2.369545387,26
0.978028708,0.588287952,0.952849116,0.141679902,-1.330608421,0.469791284,1.734694936,0.707003984,-1.360538819,1.165863072,1.0870773,1.081305881,-0.136014269,-0.698606673,-0.608820585,25
1.697952007,1.920827629,1.696132503,0.141679902,-0.912572903,0.892412931,1.39053692,1.043972334,-1.740172351,1.165863072,1.509069633,1.539910936,-0.136014269,-1.528498593,-0.962628349,24
1.537969051,1.085747684,1.420595463,0.141679902,-0.878678132,0.892412931,1.706166048,1.156295117,-1.482563883,0.60968116,1.393742536,1.347936727,0.509662303,-2.137086001,-1.389414739,23
1.817939223,1.297779701,1.478369358,0.141679902,-1.748643938,1.174160695,1.612428272,1.830231817,-1.536797245,0.331590205,1.448785014,1.638564349,1.801015446,-1.639150849,-1.960310818,22
1.857934962,0.37788695,1.551697764,0.141679902,-1.692152652,1.737656225,1.837489501,1.231176973,-1.197838733,1.165863072,1.264261659,1.062641722,1.801015446,-1.307194081,-1.667472538,21
1.038022316,0.942218319,1.75946158,0.141679902,-1.409696221,0.892412931,2.069343322,0.894208623,-1.835080735,1.861090461,1.537901407,1.265281165,3.092368589,-2.41371664,-0.714131512,20
1.178007402,1.338555089,1.612804769,0.141679902,-1.533977051,0.188043519,1.676278641,2.204641095,-1.618147287,0.60968116,1.71560998,1.889197345,1.155338874,-1.694476977,-2.049917485,19
1.218003141,1.529383905,1.503923197,0.141679902,-1.409696221,0.469791284,2.032663323,1.306058829,-1.658822309,1.722044983,1.841421359,0.902663214,1.155338874,-1.639150849,-1.015283813,18
1.517971182,1.495132579,1.420595463,0.141679902,-1.217625849,1.174160695,1.646844074,1.081413262,-1.374097159,0.470635682,1.885455341,1.86253426,3.092368589,-2.247738256,-1.418975701,17
1.477975443,1.085747684,1.533921181,0.141679902,-1.45488925,1.033286813,1.808054934,1.867672745,-1.170722052,1.443954027,2.097762043,2.721085584,1.155338874,-1.473172465,-1.502115907,16
2.537862523,1.514704765,2.296092187,0.141679902,-1.206327591,1.174160695,2.148590234,1.268617901,-1.753730692,1.861090461,1.830937077,2.051842161,1.155338874,-1.583824721,-0.792652818,15
1.657956268,2.295961197,2.446082108,0.141679902,-0.664011244,0.892412931,2.514937385,2.167200167,-1.333422138,0.470635682,2.220428137,1.03064602,1.801015446,-2.026433745,-1.97693886,14
1.897930701,1.265159391,1.669467628,0.141679902,-1.748643938,1.45590846,2.077041594,1.680468106,-1.197838733,1.165863072,1.852429854,1.825205942,1.155338874,-1.639150849,-1.530753089,13
2.577858261,2.791789914,0.780638466,0.141679902,-2.370048086,0.610665166,2.560221334,2.017436456,-2.268947629,1.165863072,2.171152014,1.03064602,1.155338874,-1.030563441,-0.918286906,12
3.157796475,1.314089856,1.88167559,0.141679902,-2.064995141,1.033286813,2.601429728,1.643027178,-1.252072095,1.026817594,1.969329594,2.019846459,1.155338874,-1.639150849,-1.172326424,11
2.497866784,2.038260746,2.277204567,0.141679902,-2.370048086,1.315034578,2.156288505,1.942554601,-2.024897501,0.887772116,2.362490152,1.129299433,0.509662303,-2.247738256,-2.403725249,10
1.23800101,1.322244934,1.171723297,0.141679902,-1.997205597,2.019403989,2.711016886,1.605586251,-1.279188776,1.861090461,2.540722939,2.177158658,2.446692018,-0.421976033,-1.720128002,9
1.997920048,2.630319378,2.538298133,0.141679902,-2.268363771,0.892412931,2.428445041,1.905113673,-0.8182052,0.192544727,2.236154559,2.17449235,2.446692018,-2.358390512,-2.882243322,8
1.297994618,2.658046642,2.268316275,0.141679902,-1.37580145,1.033286813,2.652600591,2.316963878,-1.224955414,1.722044983,2.640847827,1.622566499,1.155338874,-1.307194081,-2.000033361,7
2.257892351,2.775479759,2.430527597,0.141679902,-2.245767257,1.315034578,2.83283071,2.204641095,-1.875755756,0.60968116,2.625121405,2.033178001,3.092368589,-2.358390512,-2.576472121,6
2.037915787,1.959972001,2.142769156,0.141679902,-1.680854395,0.751539048,2.943323546,2.466727589,-1.387655499,0.748726638,2.717383083,2.387797027,1.801015446,-1.583824721,-3.111340778,5
1.817939223,2.245399716,1.836123096,0.141679902,-2.245767257,1.174160695,2.906643547,2.017436456,-1.496122223,1.30490855,2.933359283,1.822539633,1.801015446,-1.528498593,-1.97878642,4
1.277996749,2.339998616,2.040553803,0.141679902,-1.036853733,1.596782342,2.799773427,2.167200167,-2.512997758,1.165863072,2.635081473,2.374465484,2.446692018,-1.915781489,-2.966307308,3
1.837937093,3.980800226,2.07277386,0.141679902,-2.019802112,1.737656225,3.08370379,2.316963878,-2.28250597,1.582999505,2.862590382,1.353269344,1.801015446,-2.856325664,-1.569551851,2
2.757839086,2.253554794,2.164989885,0.141679902,-2.821978375,0.610665166,3.091402061,2.27952295,-2.255389289,1.722044983,2.890897943,1.158628826,2.446692018,-1.749803105,-1.83929563,1
2.377879567,3.489864555,2.669400435,0.141679902,-2.584714973,1.878530107,3.494882051,1.830231817,-1.469005542,2.139181417,3.093244577,2.475785206,2.446692018,-2.469042768,-1.732137143,0
-0.041862633,-1.54997339,-0.987020529,0.141679902,1.697324517,-1.502443069,-0.050398351,-1.314806115,1.120637486,-0.224591707,0.503102818,-0.777111116,-1.427367412,0.684546526,0.656758103,125
-0.661796585,0.105507359,-0.549272167,0.141679902,1.256692485,-1.784190833,0.103567077,-1.052719621,0.822353996,-1.058864574,-0.017441762,-1.13439645,-1.427367412,1.12715555,0.814724494,125
-0.961764627,-0.132620907,-1.20589471,0.141679902,1.742517546,-1.502443069,0.153832261,-0.341341993,0.890145698,-1.058864574,-0.027926043,-0.550474897,-1.427367412,0.739872654,0.647520302,125
-1.88166662,-0.814385392,-0.004864305,0.141679902,1.923289662,-0.657199775,0.277004603,-1.015278693,0.510512165,-0.363637185,0.072198846,-1.062406121,-1.427367412,1.514438446,1.005946967,125
-1.141745452,-2.00828875,-0.275957199,0.141679902,1.652131488,-1.361569187,-0.06987045,-1.502010754,1.22910421,-0.919819096,0.138774033,-1.675657067,-1.427367412,0.518568142,1.422571776,125
-0.101856241,-0.243529962,-0.490387235,0.141679902,0.590095308,-1.502443069,-0.217496125,-1.015278693,2.273096425,-0.780773618,0.147685673,-1.03041042,-1.427367412,-0.311323777,1.496474181,125
-0.84177741,-1.879438525,-0.931468706,0.141679902,0.669183109,-1.079821422,-0.104739091,-1.464569826,1.378245955,-0.502682663,0.077440986,-1.123731216,-0.78169084,0.684546526,2.158824487,125
-0.661796585,-1.293903954,-1.020351622,0.141679902,0.736972652,-0.657199775,-0.073493166,-0.790633126,1.486712678,-0.64172814,0.336402741,-0.731783872,-0.78169084,0.85052491,0.665072123,125
-0.941766757,-1.383609808,-1.129233194,0.141679902,1.426166343,-0.93894754,-0.135985016,-1.23992426,0.64609557,-1.058864574,-0.00433641,-1.664991833,-0.78169084,1.625090702,0.415651506,125
-1.501707101,-0.657807903,-1.982509189,0.141679902,1.708622774,-1.220695304,-0.022322303,-1.389687971,1.54094604,-1.058864574,-0.117566651,-1.054407196,-0.78169084,0.795198782,1.321879749,125
-1.20173906,-1.40807504,-1.491431078,-7.057822345,0.861253482,-1.079821422,-0.308969703,-0.790633126,1.256220891,-1.33695553,0.324345817,-0.859766678,-0.78169084,1.237807806,0.352834462,125
-0.321832805,-1.584224716,-1.294777626,0.141679902,1.674728003,-0.798073657,-0.157721311,-0.90295591,1.269779231,-1.058864574,-0.113897152,-1.547674261,-1.427367412,0.463242014,0.533895354,125
-0.381826413,-0.861684842,-1.134788377,0.141679902,1.460061115,-1.220695304,-0.099305017,-1.090160549,1.174870848,-1.615046485,0.400356858,-1.470351316,-1.427367412,0.629220398,0.583779478,125
0.018130975,-0.900829215,-0.737037327,0.141679902,0.985534311,-0.37545201,-0.107003288,-1.352247043,1.025729103,-0.502682663,-0.025829187,-1.56633842,-0.78169084,1.348460062,0.678005044,125
-1.161743321,-0.912246323,-1.742525316,0.141679902,1.414868086,-1.361569187,-0.180363286,-1.127601476,1.296895912,-1.615046485,-0.18309341,-0.099868767,-0.78169084,0.075959119,1.242434663,125
-0.001866894,-1.07371686,-0.412614683,-7.057822345,0.62399008,-1.079821422,0.112171027,-1.052719621,0.34781208,-1.615046485,0.244665277,-0.969085325,-0.136014269,1.514438446,0.705718446,125
-0.901771018,0.079411111,-0.249292325,-7.057822345,1.414868086,-1.643316951,-0.252364766,-1.165042404,0.930820719,-0.363637185,0.123571825,-0.723784947,-0.78169084,1.68041683,0.18563027,125
-1.441713493,-0.985642022,-1.11812283,0.141679902,0.646586595,-0.798073657,0.133907323,-1.015278693,1.5273877,-1.615046485,0.228938855,-0.011880588,-2.073043984,0.905851038,1.403172395,125
-1.861668751,-0.970962882,-1.410325417,0.141679902,0.929043025,-1.784190833,-0.213420569,-0.603428488,1.581621062,-1.476001008,0.080062057,-1.537009027,-0.136014269,0.57389427,0.374081403,125
-1.481709232,-0.294091443,-0.9770212,0.141679902,0.895148254,-0.657199775,-0.185344521,-1.052719621,0.822353996,-0.224591707,0.42499492,-0.8037742,-0.78169084,0.795198782,1.149132877,125
-1.121747582,-0.574626112,-1.544760827,-7.057822345,1.075920369,-1.220695304,-0.260968716,-0.640869415,1.554504381,-1.33695553,0.23470521,-0.318506061,-0.136014269,0.57389427,0.75652635,125
-2.2216304,-1.178101853,-0.848140972,0.141679902,0.431919707,-0.93894754,0.053301893,-0.865514982,0.605420548,-0.363637185,0.335878527,-1.457019773,-1.427367412,1.846395214,1.612870469,125
-0.061860503,-0.385428312,-1.095902101,0.141679902,1.267990742,-1.220695304,0.287872751,-0.715751271,1.283337571,-0.502682663,-0.237611675,-1.638328749,-0.78169084,1.40378619,1.634117411,125
-0.421822152,-1.421123165,-1.962510533,0.141679902,0.714376138,-0.93894754,-0.006020081,-0.753192199,0.456278803,-1.615046485,0.099982192,-1.382363136,-0.78169084,0.795198782,1.423495556,125
-1.401717754,-1.350989497,-1.341441157,0.141679902,-0.008712325,-0.37545201,-0.222477359,-1.090160549,-0.180963198,-1.197910052,0.246762133,-1.267711873,0.509662303,0.57389427,1.90940387,125
-0.801781671,-1.717967989,-1.384771578,0.141679902,1.075920369,-0.657199775,-0.053115388,-1.165042404,0.537628846,-1.33695553,0.020825866,-1.542341644,-0.78169084,1.569764574,1.05490731,125
-0.201845589,-0.982379991,-0.445945776,0.141679902,0.996832569,-2.065938598,0.038811029,-0.828074054,1.296895912,-1.058864574,0.244665277,-1.230383554,-0.78169084,-0.034693137,0.489553911,125
-1.281730537,-1.368930668,-0.431502303,0.141679902,1.177604684,-0.657199775,-0.238779581,-0.90295591,0.971495741,-0.919819096,0.304949896,-0.83843621,-1.427367412,0.961177166,0.941282363,125
-1.061753974,-1.024786394,-0.747036655,0.141679902,1.267990742,-0.798073657,0.337232256,-1.277365187,1.012170762,-1.197910052,0.123047611,-0.633130459,-0.78169084,1.182481678,1.024422568,125
-1.281730537,-0.886150075,-1.074792408,0.141679902,0.646586595,-1.361569187,-0.092965264,-0.940396838,1.147754167,-1.476001008,0.19486494,-1.505013326,-0.78169084,1.12715555,0.677081264,125
-1.061753974,-0.577888143,-0.733704218,0.141679902,0.849955225,-1.220695304,-0.214326248,-1.57689261,0.429162122,-1.058864574,0.26301277,-1.275710798,-0.136014269,0.961177166,1.720952737,125
-1.461711362,-1.352620513,-0.795922259,0.141679902,0.74827091,-1.220695304,0.027942881,-0.603428488,0.781678974,-1.197910052,0.27978762,-0.553141205,-0.136014269,0.629220398,-0.10997935,125
-0.601802977,-1.51735308,-0.955911508,0.141679902,1.200201199,-1.079821422,0.048320658,-1.165042404,0.917262379,-1.058864574,0.232084139,-1.28904234,-0.136014269,1.293133934,-0.125683611,125
-1.281730537,-0.752406803,-1.043683388,0.141679902,1.369675057,-0.93894754,-0.433953403,-0.977837765,0.890145698,-1.754091963,0.105748547,-0.041209981,1.155338874,1.182481678,0.856294597,125
-0.681794455,-0.939973587,-1.094791064,-7.057822345,0.522305765,-1.220695304,-0.081191437,-1.052719621,1.622296083,-2.171228397,0.18071116,-0.203854797,-0.136014269,1.293133934,0.385166764,125
-1.281730537,-0.71326243,-1.845851706,0.141679902,0.804762196,-1.079821422,0.233079172,-0.828074054,1.459595997,-0.64172814,0.3683798,-0.811773126,0.509662303,0.407915886,1.704324695,125
-0.881773149,-1.398288947,-1.714749405,0.141679902,1.606938459,-0.37545201,-0.411764268,-1.23992426,1.500271019,-1.476001008,0.057520851,0.102770676,-2.073043984,1.237807806,0.219810133,125
-0.961764627,0.152806809,-1.06479308,0.141679902,1.188902942,-1.079821422,-0.352895134,-0.940396838,1.215545869,-0.64172814,0.053851353,-0.929090698,-1.427367412,0.57389427,0.975462225,125
-0.901771018,-1.129171387,-0.883694139,0.141679902,0.657884852,-1.643316951,-0.157268472,-0.56598756,0.903704039,-1.476001008,0.045463928,-1.249047713,-0.78169084,1.12715555,1.788388681,125
-0.081858372,-1.688609709,-0.643710265,-7.057822345,0.962937797,-0.93894754,0.008923622,-1.427128899,1.215545869,-1.33695553,0.433382345,-1.001081026,-0.136014269,1.569764574,0.597636179,125
-1.661690057,-1.334679342,-0.70481727,0.141679902,1.787710575,-0.93894754,-0.050398351,-0.56598756,1.391804295,-1.476001008,0.248334776,-0.950421166,-0.78169084,0.739872654,1.635964971,125
-1.741681534,-0.357701048,-1.981398153,0.141679902,1.188902942,-0.234578128,-0.163608225,-1.464569826,0.863029017,-0.919819096,0.249907418,-1.041075653,-0.136014269,1.071829422,-0.286421342,125
-1.221736929,-2.168128271,-1.699194894,0.141679902,1.166306427,-1.925064716,-0.166325262,-0.56598756,1.093520805,-1.615046485,0.388824149,-1.121064907,-0.78169084,0.739872654,0.884931779,125
-2.061647445,-0.824171486,-1.583647103,0.141679902,1.414868086,-1.643316951,-0.196665508,-0.790633126,1.22910421,-1.058864574,0.420276993,-1.238382479,-2.073043984,0.518568142,0.713108687,125
-1.421715623,-1.329786296,-0.967021872,0.141679902,0.804762196,-1.361569187,0.312326084,-1.015278693,1.5273877,-0.64172814,0.209542934,-1.379696828,-2.073043984,0.518568142,1.356059611,125
-1.381719885,0.152806809,-0.921469378,0.141679902,1.48265763,-1.079821422,-0.12330551,-0.977837765,0.483395484,-1.476001008,-0.052039891,-0.587803215,-2.073043984,0.739872654,1.112181674,125
-0.621800846,-0.758930865,-1.003686075,0.141679902,-0.031308839,-1.220695304,-0.024133661,-1.988742815,1.161312507,-0.780773618,0.103127476,-0.294509284,-1.427367412,1.459112318,1.590699748,125
-0.421822152,-0.847005703,-1.131455267,0.141679902,0.974236054,-0.657199775,0.046056461,-0.940396838,0.930820719,-1.33695553,0.274021266,-1.686322301,0.509662303,1.237807806,-0.055476326,125
0.358094755,-0.263102148,0.119571778,0.141679902,0.82735871,-1.079821422,0.012999178,-1.202483332,1.22910421,-0.780773618,0.15764574,-0.577137981,-1.427367412,0.186611375,0.851675696,125
-0.701792324,-2.145294054,-1.127011121,0.141679902,0.816060453,-1.079821422,0.040622387,-0.56598756,0.917262379,-0.919819096,0.130386608,-0.185190638,-1.427367412,0.629220398,0.820267174,125
-0.621800846,-0.943235618,-0.285956527,0.141679902,0.940341283,-1.643316951,-0.085266992,-1.052719621,1.852787871,-1.33695553,0.056996637,-0.59580214,-0.78169084,0.57389427,0.433203327,125
-1.481709232,-0.677380089,-0.923691451,0.141679902,0.714376138,-0.093704246,-0.201193903,-2.026183743,0.890145698,-1.615046485,-0.041031395,-0.905093922,-0.78169084,1.12715555,0.956062844,125
0.378092625,-0.453930963,-1.008130221,0.141679902,0.352831907,-0.657199775,-0.18579736,-0.90295591,0.985054081,-0.919819096,0.253052702,-1.033076728,-0.78169084,1.12715555,1.427190676,125
-0.321832805,-0.667593996,-2.060281741,0.141679902,1.234095971,-1.502443069,0.230814975,-0.640869415,1.337570933,-1.754091963,0.30547411,-0.85710037,-0.136014269,0.57389427,1.404096175,125
-1.221736929,-1.019893348,-1.284778298,0.141679902,0.680481366,-0.798073657,-0.070323289,-0.079255499,1.025729103,-0.919819096,0.277690764,-1.171724768,-0.78169084,0.961177166,1.032736589,125
-0.621800846,0.511630222,-1.796966102,0.141679902,1.132411655,-0.798073657,0.106736953,-1.352247043,1.147754167,-1.197910052,0.146637245,-1.811638798,-1.427367412,0.352589758,0.150526628,125
0.678060666,0.185427119,-1.173674652,0.141679902,1.267990742,-1.643316951,0.158813495,-0.341341993,1.147754167,-1.058864574,0.344790166,-0.939755932,-0.78169084,1.569764574,1.101096314,125
-1.281730537,-1.178101853,-0.761480129,0.141679902,-0.121694897,-1.502443069,-0.080285758,-0.715751271,0.591862208,-1.33695553,0.174944805,-0.694455554,-0.136014269,0.518568142,0.102490065,125
-1.101749713,-0.900829215,-1.134788377,0.141679902,1.234095971,-1.361569187,0.336326577,-1.352247043,0.94437906,-0.64172814,0.081634699,-1.53167641,-0.78169084,0.905851038,0.219810133,125
-1.341724146,-0.561577987,-1.51587388,0.141679902,0.680481366,-1.079821422,0.003489549,-0.753192199,0.320695399,-0.64172814,0.3683798,-0.763779574,-1.427367412,0.795198782,0.270618036,125
-1.101749713,-2.233368892,-0.570381859,0.141679902,0.126866762,-1.643316951,0.043792264,-1.052719621,0.741003953,-2.171228397,0.081110485,-0.449155175,-0.78169084,0.684546526,1.670144833,125
-0.801781671,-0.86983992,-1.120344903,0.141679902,0.82735871,-1.502443069,0.122586336,-1.314806115,0.795237315,-0.919819096,0.487900609,-0.755780648,-0.136014269,0.518568142,0.713108687,125
0.218109669,-1.160160682,-0.919247305,0.141679902,1.132411655,-0.93894754,-0.174023533,-0.603428488,0.673212251,-1.058864574,0.091070552,-1.169058459,-0.78169084,0.739872654,0.259532675,125
-0.821779541,-1.081871937,-1.094791064,0.141679902,0.612691823,-1.220695304,0.062811522,-0.266460138,0.971495741,-1.197910052,-0.008005908,-0.177191712,-0.136014269,0.29726363,0.527428894,125
-1.301728407,-0.497968382,-1.292555553,0.141679902,-0.223379212,-1.220695304,-0.128286744,-0.90295591,0.795237315,-0.363637185,-0.048894606,-1.379696828,-0.136014269,1.68041683,1.426266896,125
-1.121747582,-0.535481739,-1.328108719,0.141679902,1.697324517,-1.079821422,0.502065832,-0.90295591,0.754562293,-1.197910052,0.138249819,-0.662459852,-0.136014269,0.684546526,0.565303877,125
-0.221843458,0.351790702,-1.230337512,0.141679902,0.454516222,-0.93894754,0.224475222,-0.940396838,1.215545869,-1.058864574,0.092643195,-0.90776023,0.509662303,1.40378619,1.755132599,125
-0.601802977,0.58176389,0.697310732,0.141679902,0.499709251,-0.516325893,0.263872258,-0.828074054,1.269779231,-1.33695553,0.352129163,-1.411692529,-1.427367412,0.961177166,0.413803946,125
-0.341830675,-1.965882347,-0.299288965,0.141679902,0.985534311,-0.657199775,0.189606581,-0.678310343,1.920579573,-1.058864574,0.381485152,-0.809106817,-0.78169084,0.352589758,1.075230472,125
-1.54170284,-0.129358876,-0.985909492,0.141679902,0.883849996,-0.93894754,0.184172507,-1.052719621,0.632537229,-0.919819096,0.549233656,-0.566472747,-1.427367412,0.075959119,0.665072123,125
-0.941766757,-1.086764984,-0.524829365,0.141679902,1.267990742,-1.643316951,0.439573982,-0.940396838,1.364687614,-1.197910052,0.239423136,-1.73964847,-0.78169084,0.85052491,0.846133016,125
-0.741788063,-0.64802181,-0.984798456,0.141679902,1.527850659,-1.079821422,0.158813495,-0.640869415,1.269779231,-1.33695553,0.036552288,-1.363698977,-1.427367412,1.182481678,0.508953293,125
0.638064927,-1.481470739,-1.2025616,0.141679902,0.883849996,0.047169637,0.294665343,-1.23992426,1.052845784,-0.64172814,0.45068141,-1.105067056,-0.136014269,0.739872654,0.840590336,125
-0.281837066,-0.256578086,-1.084791736,0.141679902,0.160761534,-0.516325893,-0.013265513,-1.464569826,0.198670335,-1.476001008,0.192768083,0.004117263,-0.78169084,1.071829422,1.1897792,125
-1.421715623,0.917753086,-0.004864305,0.141679902,0.251147591,-1.079821422,-0.408594391,-1.651774465,-0.045379794,-0.780773618,0.406123213,-0.505147653,-1.427367412,-0.255997649,0.661377003,125
-0.16184985,-1.152005604,-0.850363045,0.141679902,1.76511406,-0.234578128,0.104925595,-0.753192199,0.768120634,-0.502682663,0.540846231,-0.481150877,-0.78169084,1.625090702,0.253989995,125
-0.941766757,-1.473315661,-0.782589821,0.141679902,1.448762858,-1.220695304,0.106284114,-0.56598756,1.337570933,-0.64172814,0.419228565,0.180093621,-0.78169084,1.293133934,0.885855559,125
-1.481709232,-0.122834814,-1.16811947,0.141679902,0.601393566,-0.516325893,-0.022775142,-1.651774465,1.879904552,-1.058864574,-0.045225108,-0.23318419,-1.427367412,0.352589758,1.173151159,125
0.138118192,-0.848636718,-0.489276198,0.141679902,1.15500817,-1.079821422,0.363949786,-1.389687971,0.890145698,-0.64172814,0.326966887,-1.142395375,-0.78169084,0.241937502,-0.24485124,125
-0.86177528,-2.572620119,-0.53260662,0.141679902,0.567498794,-0.93894754,0.068698436,-0.753192199,0.930820719,-1.33695553,0.107845403,-0.006547971,-0.136014269,-0.034693137,1.102020094,125
-2.421609095,-1.041096549,-1.094791064,0.141679902,0.759569167,-0.657199775,0.012546338,-0.341341993,0.524070506,-0.780773618,0.339023811,-1.275710798,-0.78169084,0.795198782,2.109864144,125
-1.101749713,0.583394905,-0.591491552,0.141679902,1.301885514,-1.079821422,-0.05130403,-0.940396838,1.459595997,-0.64172814,0.19748601,-0.23318419,-0.78169084,0.739872654,0.800867793,125
-0.50181363,-0.310401598,-0.495942417,0.141679902,0.318937135,-0.93894754,0.220852506,-0.678310343,1.296895912,-0.64172814,0.300756184,-0.051875215,-0.136014269,0.684546526,2.3528183,125
0.918035099,-1.305321063,-2.100279053,0.141679902,0.736972652,-1.079821422,0.144775471,-0.378782921,1.500271019,-0.780773618,0.474795257,-1.166392151,-2.073043984,0.795198782,0.241057074,125
-1.081751843,-0.501230413,-0.364840116,0.141679902,0.906446511,-0.798073657,0.190965099,-0.528546632,0.768120634,-1.33695553,0.192243869,-0.419825782,-0.78169084,1.569764574,0.211496112,125
-1.341724146,0.138127669,-1.161453251,0.141679902,1.3583768,-1.220695304,-0.233345507,-0.22901921,1.473154338,-0.780773618,0.110466473,-0.745115414,-0.78169084,-0.311323777,1.488160161,125
0.158116061,-0.85516078,-0.551494239,-7.057822345,0.917744768,-0.93894754,-0.071681808,-1.23992426,1.147754167,-1.754091963,0.313337321,-1.169058459,-0.78169084,0.020632991,1.361602292,125
-0.681794455,-1.179732868,-1.18700709,0.141679902,1.042025598,-1.361569187,0.349911762,-1.052719621,0.998612422,-0.780773618,0.037600716,-1.707652768,-0.136014269,1.791069086,0.605950199,125
-1.54170284,-0.744251725,-0.608157098,0.141679902,1.448762858,-1.643316951,0.054660411,-0.56598756,1.662971104,-1.058864574,0.616333058,-0.099868767,-0.136014269,0.795198782,0.541285595,125
-1.001760366,0.462699757,-0.560382531,0.141679902,1.132411655,-1.220695304,0.536481633,-0.603428488,0.917262379,-1.615046485,0.309143609,-1.291708649,-1.427367412,0.739872654,-0.703046151,125
0.478081972,-1.556497452,-0.981465346,0.141679902,0.782165681,-0.798073657,0.16334189,-0.678310343,1.174870848,-1.197910052,0.196437582,-0.235850498,-1.427367412,1.182481678,0.101566284,125
-0.321832805,-0.819278439,-1.92917944,0.141679902,0.409323193,-1.220695304,0.302363615,-0.453664777,0.917262379,-0.502682663,0.389872577,-2.134262122,-0.78169084,0.57389427,0.337130201,124
-1.561700709,0.273501957,-0.737037327,0.141679902,1.211499456,-0.234578128,0.27972164,-1.23992426,0.456278803,-1.058864574,0.478464756,0.081440208,-0.136014269,0.739872654,0.117270546,123
-1.641692187,-1.525508158,-1.025906804,0.141679902,0.974236054,-1.079821422,0.037452511,-1.352247043,0.402045441,-0.780773618,0.366807157,-0.046542598,-0.136014269,1.569764574,0.666919684,122
-0.901771018,-1.54997339,-0.275957199,0.141679902,0.940341283,-0.798073657,-0.169495138,-1.352247043,0.618978889,-0.363637185,0.199058652,-0.243849424,-0.136014269,0.85052491,-0.650390688,121
-0.14185198,-1.010107254,-0.697040015,0.141679902,0.703077881,-1.220695304,0.129378928,-1.052719621,0.591862208,-1.058864574,0.442818199,0.054777124,-0.78169084,0.407915886,-0.030534265,120
-0.181847719,0.035373692,-0.63593301,0.141679902,0.364130164,-1.220695304,0.09134041,-0.640869415,0.469837144,-1.476001008,0.560242152,0.046778198,-0.78169084,0.518568142,0.779620851,119
-0.48181576,-0.938342572,-0.833697498,0.141679902,0.657884852,-1.079821422,-0.072587487,-0.715751271,0.402045441,-0.502682663,0.280836049,-0.353168071,-1.427367412,0.961177166,0.001798038,118
-0.881773149,-0.887781091,-1.192562272,0.141679902,1.211499456,-2.347686363,-0.063983536,-1.314806115,0.849470677,-0.64172814,0.425519134,-0.305174518,-0.136014269,0.020632991,0.260456455,117
0.378092625,1.15261932,-0.215961231,0.141679902,0.793463939,0.047169637,0.05556609,-0.603428488,0.998612422,-1.197910052,0.351604949,-0.707787096,-0.78169084,0.57389427,-0.547851101,116
0.798047883,-0.263102148,-0.480387906,0.141679902,1.087218627,-0.93894754,0.532406078,-0.603428488,0.863029017,-0.085546229,0.644116405,-1.182390002,-1.427367412,0.961177166,0.884931779,115
0.678060666,-1.192780992,-0.137077643,0.141679902,0.601393566,-0.93894754,0.419196204,-0.790633126,0.890145698,-0.224591707,0.168654236,-0.69978817,-0.136014269,0.85052491,0.288169857,114
-1.221736929,-0.816016408,-0.301511038,0.141679902,1.019429083,-0.798073657,0.579954225,-0.865514982,1.351129274,-0.363637185,0.486852181,-0.963752708,1.155338874,0.186611375,0.747288549,113
-0.86177528,-0.298984489,-0.244848179,0.141679902,1.177604684,-1.220695304,0.176927075,-0.90295591,1.025729103,-1.754091963,0.355274448,-0.601134757,-1.427367412,1.293133934,1.699705795,112
-0.761785932,-0.737727663,0.399552963,0.141679902,0.703077881,-1.079821422,0.101302879,-0.753192199,0.876587358,-0.502682663,0.417655923,-1.001081026,-0.78169084,0.29726363,0.025816319,111
-0.701792324,-0.515909553,-0.331509022,0.141679902,1.606938459,-0.798073657,-0.198476866,-1.202483332,1.174870848,-0.780773618,0.61004249,0.108103293,-1.427367412,-0.809258929,0.000874257,110
-0.561807238,-0.830695548,-0.285956527,0.141679902,0.431919707,-0.93894754,0.655578421,-0.753192199,0.700328932,-0.919819096,0.595364495,-1.107733365,-0.78169084,0.518568142,1.407791295,109
-0.601802977,-0.603984391,-0.343730423,0.141679902,0.070375476,-0.798073657,0.161530532,-0.004373643,1.120637486,-1.33695553,0.51620817,-1.163725843,-0.78169084,1.348460062,-0.216214058,108
